symbol,name,sourceAddress,coingeckoId,logo,origin,address,dest
USDCso,USD Coin (Wormhole from Solana),EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,sol,0x91Ca579B0D47E5cfD5D0862c21D5659d39C8eCf0,bsc
USDTso,Tether USD (Wormhole from Solana),Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,sol,0x49d5cC521F75e13fa8eb4E89E9D381352C897c96,bsc
UST,UST (Wormhole),uusd,terra-usd,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i/logo.png,terra,0x3d4350cD54aeF9f9b2C29435e0fa809957B3F30a,bsc
LUNA,LUNA (Wormhole),uluna,terra-luna,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W/logo.png,terra,0x156ab3346823B651294766e23e6Cf87254d68962,bsc
AVAX,AVAX (Wormhole),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avalanche,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/KgV1GvrHQmRBY8sHQQeUKwTm2r2h8t4C8qt12Cw1HVE/logo.png,avax,terra1hj8de24c3yqvcsv9r8chr03fzwsak3hgd8gv3m,terra
USDCav,USD Coin (Wormhole from Avalanche),0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,avax,terra1pvel56a2hs93yd429pzv9zp5aptcjg5ulhkz7w,terra
BNB,Binance Coin (Wormhole),0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,binance-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa/logo.png,bsc,terra1cetg5wruw2wsdjp7j46rj44xdel00z006e9yg8,terra
BUSDbs,Binance USD (Wormhole from BSC),0xe9e7cea3dedca5984780bafc599bd69add087d56,binance-usd,https://etherscan.io/token/images/binanceusd_32.png,bsc,terra1skjr69exm6v8zellgjpaa2emhwutrk5a6dz7dd,terra
CAKE,PancakeSwap Token (Wormhole),0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,pancakeswap,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/J8LKx7pr9Zxh9nMhhT7X3EBmj5RzuhFrHKyJAe2F2i9S/logo.png,bsc,terra1xvqlpjl2dxyel9qrp6qvtrg04xe3jh9cyxc6av,terra
USDCbs,USD Coin (Wormhole from BSC),0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,bsc,terra1yljlrxvkar0c6ujpvf8g57m5rpcwl7r032zyvu,terra
USDTbs,Tether USD (Wormhole from BSC),0x55d398326f99059fF775485246999027B3197955,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,bsc,terra1vlqeghv5mt5udh96kt5zxlh2wkh8q4kewkr0dd,terra
DAI,DAI (Wormhole),0x6b175474e89094c44da98b954eedeac495271d0f,dai,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xnorPhAzWXUczCP3KjU5yDxmKKZi5cSbxytQ1LgE3kG/logo.png,eth,terra1zmclyfepfmqvfqflu8r3lv6f75trmg05z7xq95,terra
ETH,Ether (Wormhole),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs/logo.png,eth,terra14tl83xcwqjy0ken9peu4pjjuu755lrry2uy25r,terra
LDO,Lido DAO (Wormhole),0x5a98fcbea516cf06857215779fd812ca3bef1b32,lido-dao,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p/logo.png,eth,terra1jxypgnfa07j6w92wazzyskhreq2ey2a5crgt6z,terra
LINK,Chainlink (Wormhole),0x514910771af9ca656af840dff83e8264ecf986ca,chainlink,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/2wpTofQ8SkACrkZWrZDjXPitYa8AwWgX8AfxdeBRRVLX/logo.png,eth,terra12dfv3f0e6m22z6cnhfn3nxk2en3z3zeqy6ctym,terra
MIMet,Magic Internet Money (Wormhole from Ethereum),0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,magic-internet-money,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HRQke5DKdDo3jV7wnomyiM8AA3EzkVnxMDdo2FQ5XUe1/logo.png,eth,terra15a9dr3a2a2lj5fclrw35xxg9yuxg0d908wpf2y,terra
ORION,Orion Money (Wormhole from Ethereum),0x727f064a78dc734d33eec18d5370aef32ffd46e4,orion-money,https://assets.coingecko.com/coins/images/18630/small/YtrqPIWc.png,eth,terra1mddcdx0ujx89f38gu7zspk2r2ffdl5enyz2u03,terra
SHIB,Shiba Inu (Wormhole),0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,shiba-inu,https://etherscan.io/token/images/shibatoken_32.png,eth,terra1huku2lecfjhq9d00k5a8dh73gw7dwe6vvuf2dd,terra
SUSHI,SushiToken (Wormhole),0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,sushi,https://etherscan.io/token/images/sushitoken_32.png,eth,terra1csvuzlf92nyemu6tv25h0l79etpe8hz3h5vn4a,terra
UNI,Uniswap (Wormhole),0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,uniswap,https://etherscan.io/token/images/uniswap_32.png,eth,terra1wyxkuy5jq545fn7xfn3enpvs5zg9f9dghf6gxf,terra
USDCet,USD Coin (Wormhole from Ethereum),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,eth,terra1pepwcav40nvj3kh60qqgrk8k07ydmc00xyat06,terra
USDTet,Tether USD (Wormhole from Ethereum),0xdac17f958d2ee523a2206206994597c13d831ec7,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,eth,terra1ce06wkrdm4vl6t0hvc0g86rsy27pu8yadg3dva,terra
WBTC,Wrapped BTC (Wormhole),0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,wrapped-bitcoin,https://etherscan.io/token/images/wbtc_28.png?v=1,eth,terra1aa7upykmmqqc63l924l5qfap8mrmx5rfdm0v55,terra
gOHM,Governance OHM (Wormhole),0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,governance-ohm,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/FUGsN8H74WjRBBMfQWcf9Kk32gebA9VnNaGxqwcVvUW7/logo.png,eth,terra1fpfn2kkr8mv390wx4dtpfk3vkjx9ch3thvykl3,terra
stETH,Lido Staked Ether (Wormhole),0xae7ab96520de3a18e5e111b5eaab095312d7fe84,lido-staked-ether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/H2mf9QNdU2Niq6QR7367Ua2trBsvscLyX5bz7R3Pw5sE/logo.png,eth,terra1w7ywr6waxtjuvn5svk5wqydqpjj0q9ps7qct4d,terra
MATICpo,MATIC (Wormhole from Polygon),0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,polygon,https://polygonscan.com/token/images/wMatic_32.png,matic,terra1dtqlfecglk47yplfrtwjzyagkgcqqngd5lgjp8,terra
USDCpo,USD Coin (PoS) (Wormhole from Polygon),0x2791bca1f2de4661ed88a30c99a7a9449aa84174,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,matic,terra1kkyyh7vganlpkj0gkc2rfmhy858ma4rtwywe3x,terra
ATLAS,Star Atlas (Wormhole),ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,star-atlas,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx/logo.png,sol,terra1rg8f993m9834afwazersesgx7jjxv4p87q9wvc,terra
RAY,Raydium (Wormhole),4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,raydium,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R/logo.png,sol,terra1ht5sepn28z999jx33sdduuxm9acthad507jg9q,terra
SBR,Saber (Wormhole),Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,saber,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1/logo.svg,sol,terra17h82zsq6q8x5tsgm5ugcx4gytw3axguvzt4pkc,terra
SOL,SOL (Wormhole),So11111111111111111111111111111111111111112,solana,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/So11111111111111111111111111111111111111112/logo.png,sol,terra190tqwgqx7s8qrknz6kckct7v607cu068gfujpk,terra
SRMso,Serum (Wormhole from Solana),SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,serum,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xnorPhAzWXUczCP3KjU5yDxmKKZi5cSbxytQ1LgE3kG/logo.png,sol,terra1dkam9wd5yvaswv4yq3n2aqd4wm5j8n82qc0c7c,terra
USDCso,USD Coin (Wormhole from Solana),EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,sol,terra1e6mq63y64zcxz8xyu5van4tgkhemj3r86yvgu4,terra
USDTso,Tether USD (Wormhole from Solana),Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,sol,terra1hd9n65snaluvf7en0p4hqzse9eqecejz2k8rl5,terra
mSOL,Marinade staked SOL (Wormhole),mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,marinade-staked-sol,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So/logo.png,sol,terra1qvlpf2v0zmru3gtex40sqq02wxp39x3cjh359y,terra
AVAX,AVAX (Wormhole),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avalanche,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/KgV1GvrHQmRBY8sHQQeUKwTm2r2h8t4C8qt12Cw1HVE/logo.png,avax,0x7Bb11E7f8b10E9e571E5d8Eace04735fDFB2358a,matic
BNB,Binance Coin (Wormhole),0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,binance-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa/logo.png,bsc,0xecdcb5b88f8e3c15f95c720c51c71c9e2080525d,matic
BUSDbs,Binance USD (Wormhole from BSC),0xe9e7cea3dedca5984780bafc599bd69add087d56,binance-usd,https://etherscan.io/token/images/binanceusd_32.png,bsc,0xa8d394fe7380b8ce6145d5f85e6ac22d4e91acde,matic
ETH,Ether (Wormhole),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs/logo.png,eth,0x11CD37bb86F65419713f30673A480EA33c826872,matic
ORION,Orion Money (Wormhole from Ethereum),0x727f064a78dc734d33eec18d5370aef32ffd46e4,orion-money,https://assets.coingecko.com/coins/images/18630/small/YtrqPIWc.png,eth,0x5E0294Af1732498C77F8dB015a2d52a76298542B,matic
USDCet,USD Coin (Wormhole from Ethereum),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,eth,0x4318cb63a2b8edf2de971e2f17f77097e499459d,matic
USDTet,Tether USD (Wormhole from Ethereum),0xdac17f958d2ee523a2206206994597c13d831ec7,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,eth,0x9417669fBF23357D2774e9D421307bd5eA1006d2,matic
WBTC,Wrapped BTC (Wormhole),0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,wrapped-bitcoin,https://etherscan.io/token/images/wbtc_28.png?v=1,eth,0x5D49c278340655B56609FdF8976eb0612aF3a0C3,matic
SOL,SOL (Wormhole),So11111111111111111111111111111111111111112,solana,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/So11111111111111111111111111111111111111112/logo.png,sol,0xd93f7e271cb87c23aaa73edc008a79646d1f9912,matic
USDCso,USD Coin (Wormhole from Solana),EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,sol,0x576cf361711cd940cd9c397bb98c4c896cbd38de,matic
USDTso,Tether USD (Wormhole from Solana),Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,sol,0x3553f861dec0257bada9f8ed268bf0d74e45e89c,matic
UST,UST (Wormhole),uusd,terra-usd,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i/logo.png,terra,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,matic
LUNA,LUNA (Wormhole),uluna,terra-luna,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W/logo.png,terra,0x9cd6746665D9557e1B9a775819625711d0693439,matic
BNB,Binance Coin (Wormhole),0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,binance-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa/logo.png,bsc,0x442F7f22b1EE2c842bEAFf52880d4573E9201158,avax
BUSDbs,Binance USD (Wormhole from BSC),0xe9e7cea3dedca5984780bafc599bd69add087d56,binance-usd,https://etherscan.io/token/images/binanceusd_32.png,bsc,0xA41a6c7E25DdD361343e8Cb8cFa579bbE5eEdb7a,avax
CAKE,PancakeSwap Token (Wormhole),0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,pancakeswap,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/J8LKx7pr9Zxh9nMhhT7X3EBmj5RzuhFrHKyJAe2F2i9S/logo.png,bsc,0x98a4d09036Cc5337810096b1D004109686E56Afc,avax
USDCbs,USD Coin (Wormhole from BSC),0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,bsc,0x6145E8a910aE937913426BF32De2b26039728ACF,avax
USDTbs,Tether USD (Wormhole from BSC),0x55d398326f99059fF775485246999027B3197955,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,bsc,0xA67BCC0D06d7d13A13A2AE30bF30f1B434f5a28B,avax
ETH,Ether (Wormhole),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs/logo.png,eth,0x8b82A291F83ca07Af22120ABa21632088fC92931,avax
USDCet,USD Coin (Wormhole from Ethereum),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,eth,0xB24CA28D4e2742907115fECda335b40dbda07a4C,avax
MATICpo,MATIC (Wormhole from Polygon),0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,polygon,https://polygonscan.com/token/images/wMatic_32.png,matic,0xf2f13f0B7008ab2FA4A2418F4ccC3684E49D20Eb,avax
USDCpo,USD Coin (PoS) (Wormhole from Polygon),0x2791bca1f2de4661ed88a30c99a7a9449aa84174,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,matic,0x543672E9CBEC728CBBa9C3Ccd99ed80aC3607FA8,avax
SOL,SOL (Wormhole),So11111111111111111111111111111111111111112,solana,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/So11111111111111111111111111111111111111112/logo.png,sol,0xFE6B19286885a4F7F55AdAD09C3Cd1f906D2478F,avax
USDCso,USD Coin (Wormhole from Solana),EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,sol,0x0950Fc1AD509358dAeaD5eB8020a3c7d8b43b9DA,avax
USDTso,Tether USD (Wormhole from Solana),Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,sol,0xF0FF231e3F1A50F83136717f287ADAB862f89431,avax
UST,UST (Wormhole),uusd,terra-usd,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i/logo.png,terra,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,avax
LUNA,LUNA (Wormhole),uluna,terra-luna,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W/logo.png,terra,0x70928E5B188def72817b7775F0BF6325968e563B,avax
USDCet,USD Coin (Wormhole from Ethereum),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,usd-coin,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,eth,0xE8A638b3B7565Ee7c5eb9755E58552aFc87b94DD,oasis
USDTet,Tether USD (Wormhole from Ethereum),0xdac17f958d2ee523a2206206994597c13d831ec7,tether,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB/logo.svg,eth,0xdC19A122e268128B5eE20366299fc7b5b199C8e3,oasis
